"fixloc" "fixdur" "fixnr" "id"
2 817 3 "27_27"
1 418 4 "27_27"
2 1373 5 "27_27"
1 505 6 "27_27"
2 1455 7 "27_27"
1 200 8 "27_27"
2 557 1 "27_28"
1 483 2 "27_28"
2 818 3 "27_28"
1 440 4 "27_28"
2 501 1 "27_29"
1 595 2 "27_29"
2 338 3 "27_29"
1 319 4 "27_29"
2 239 5 "27_29"
1 1634 6 "27_29"
2 471 7 "27_29"
1 398 8 "27_29"
2 458 1 "27_30"
1 466 2 "27_30"
2 259 3 "27_30"
1 977 4 "27_30"
2 359 5 "27_30"
1 601 6 "27_30"
2 419 7 "27_30"
1 538 8 "27_30"
2 937 9 "27_30"
1 837 10 "27_30"
2 63 11 "27_30"
2 358 1 "27_31"
1 579 2 "27_31"
2 1375 3 "27_31"
1 659 4 "27_31"
2 398 5 "27_31"
1 439 6 "27_31"
2 857 7 "27_31"
1 259 1 "27_32"
2 480 2 "27_32"
1 463 3 "27_32"
2 379 4 "27_32"
1 598 5 "27_32"
2 159 6 "27_32"
2 398 1 "27_33"
1 518 2 "27_33"
2 439 3 "27_33"
1 503 4 "27_33"
1 298 1 "27_34"
2 773 2 "27_34"
2 355 1 "27_35"
1 519 2 "27_35"
2 460 3 "27_35"
1 976 4 "27_35"
2 161 1 "27_36"
1 577 2 "27_36"
2 1076 3 "27_36"
1 1320 4 "27_36"
2 182 5 "27_36"
2 418 1 "27_37"
1 478 2 "27_37"
2 1296 3 "27_37"
1 1792 4 "27_37"
2 837 5 "27_37"
1 419 6 "27_37"
2 677 7 "27_37"
1 778 8 "27_37"
2 478 9 "27_37"
1 318 1 "27_38"
2 596 2 "27_38"
2 354 1 "27_39"
1 539 2 "27_39"
2 79 3 "27_39"
2 376 1 "27_40"
1 815 2 "27_40"
2 735 3 "27_40"
1 638 4 "27_40"
2 426 5 "27_40"
1 1295 1 "27_41"
2 418 2 "27_41"
1 379 3 "27_41"
2 357 1 "27_42"
1 718 2 "27_42"
2 339 3 "27_42"
1 798 4 "27_42"
2 199 5 "27_42"
2 358 1 "27_43"
1 997 2 "27_43"
2 20 3 "27_43"
2 359 1 "27_44"
1 1037 2 "27_44"
2 538 1 "27_45"
1 396 2 "27_45"
2 379 3 "27_45"
1 699 4 "27_45"
2 299 5 "27_45"
2 384 1 "27_46"
1 438 2 "27_46"
2 1116 3 "27_46"
1 1178 4 "27_46"
2 397 1 "27_47"
1 1037 2 "27_47"
2 477 1 "27_48"
1 734 2 "27_48"
2 718 3 "27_48"
1 717 4 "27_48"
2 459 5 "27_48"
2 339 1 "27_49"
1 898 2 "27_49"
2 239 3 "27_49"
2 242 1 "27_50"
1 598 2 "27_50"
1 377 1 "27_51"
2 319 2 "27_51"
1 957 3 "27_51"
2 719 4 "27_51"
1 3090 5 "27_51"
2 275 6 "27_51"
1 578 7 "27_51"
2 538 1 "27_52"
1 441 2 "27_52"
2 177 3 "27_52"
2 279 1 "27_53"
1 419 2 "27_53"
2 436 1 "27_54"
1 359 2 "27_54"
2 678 3 "27_54"
1 481 4 "27_54"
2 395 1 "27_55"
1 519 2 "27_55"
2 518 3 "27_55"
1 140 4 "27_55"
1 437 1 "27_56"
2 417 2 "27_56"
1 238 1 "27_57"
2 399 2 "27_57"
1 659 3 "27_57"
2 657 4 "27_57"
1 1117 5 "27_57"
2 200 1 "27_58"
1 397 2 "27_58"
2 98 3 "27_58"
2 298 1 "27_59"
1 379 2 "27_59"
2 339 3 "27_59"
1 540 4 "27_59"
2 418 1 "27_60"
1 439 2 "27_60"
2 615 3 "27_60"
1 263 4 "27_60"
2 413 1 "27_61"
1 379 2 "27_61"
2 356 3 "27_61"
1 321 4 "27_61"
2 538 5 "27_61"
2 358 1 "27_62"
1 459 2 "27_62"
2 199 3 "27_62"
1 418 4 "27_62"
2 377 1 "27_63"
1 558 2 "27_63"
2 1196 3 "27_63"
1 320 4 "27_63"
2 1113 5 "27_63"
1 479 6 "27_63"
2 1855 7 "27_63"
1 397 8 "27_63"
2 616 9 "27_63"
2 518 1 "27_64"
1 399 2 "27_64"
2 499 3 "27_64"
1 538 4 "27_64"
2 161 5 "27_64"
2 238 1 "27_65"
1 242 2 "27_65"
2 579 3 "27_65"
2 238 1 "27_66"
1 319 2 "27_66"
2 581 3 "27_66"
2 697 1 "27_67"
1 200 2 "27_67"
2 400 1 "27_68"
1 299 2 "27_68"
2 498 3 "27_68"
1 559 4 "27_68"
2 718 5 "27_68"
1 678 6 "27_68"
2 337 1 "27_69"
1 579 2 "27_69"
2 1457 3 "27_69"
2 418 1 "27_70"
1 119 2 "27_70"
2 439 3 "27_70"
1 323 4 "27_70"
2 220 1 "27_71"
1 320 2 "27_71"
2 177 1 "27_72"
1 575 2 "27_72"
2 478 3 "27_72"
1 178 4 "27_72"
2 159 5 "27_72"
2 418 1 "27_73"
1 1316 2 "27_73"
2 1116 3 "27_73"
1 1216 4 "27_73"
2 339 1 "27_74"
1 620 2 "27_74"
2 239 3 "27_74"
1 677 4 "27_74"
2 418 1 "27_75"
1 401 2 "27_75"
2 1037 3 "27_75"
2 435 1 "27_76"
1 437 2 "27_76"
2 539 3 "27_76"
1 578 4 "27_76"
2 914 5 "27_76"
1 1256 6 "27_76"
2 123 7 "27_76"
2 476 1 "27_77"
1 658 2 "27_77"
2 518 3 "27_77"
1 638 4 "27_77"
2 81 5 "27_77"
2 1794 1 "27_78"
1 519 2 "27_78"
2 318 1 "27_79"
1 638 2 "27_79"
2 320 3 "27_79"
2 416 1 "27_80"
1 318 2 "27_80"
2 698 3 "27_80"
2 316 1 "27_81"
1 419 2 "27_81"
2 399 1 "27_82"
1 562 2 "27_82"
2 101 3 "27_82"
2 60 1 "27_83"
1 419 2 "27_83"
2 1294 3 "27_83"
1 79 4 "27_83"
2 178 1 "27_84"
1 499 2 "27_84"
2 201 3 "27_84"
2 80 1 "27_85"
1 198 2 "27_85"
2 700 3 "27_85"
2 443 1 "27_86"
1 596 2 "27_86"
2 575 3 "27_86"
1 1136 4 "27_86"
2 957 5 "27_86"
2 375 1 "27_87"
1 439 2 "27_87"
2 399 1 "27_88"
1 438 2 "27_88"
2 219 3 "27_88"
2 597 1 "27_89"
1 380 2 "27_89"
2 418 1 "27_90"
1 359 2 "27_90"
2 738 3 "27_90"
1 179 4 "27_90"
1 259 1 "27_91"
2 324 2 "27_91"
1 838 3 "27_91"
2 341 4 "27_91"
1 536 5 "27_91"
2 339 6 "27_91"
1 757 7 "27_91"
2 497 1 "27_92"
1 320 2 "27_92"
2 338 3 "27_92"
1 240 4 "27_92"
2 498 5 "27_92"
1 562 6 "27_92"
2 199 7 "27_92"
2 956 1 "27_93"
1 160 2 "27_93"
2 219 1 "27_94"
1 379 2 "27_94"
2 259 1 "27_95"
1 439 2 "27_95"
2 319 3 "27_95"
1 598 4 "27_95"
2 898 5 "27_95"
1 719 6 "27_95"
1 417 1 "27_96"
2 2170 2 "27_96"
1 1478 3 "27_96"
2 276 4 "27_96"
1 159 5 "27_96"
1 278 1 "27_97"
2 399 2 "27_97"
1 279 3 "27_97"
2 359 1 "27_98"
1 696 2 "27_98"
2 778 3 "27_98"
2 338 1 "27_99"
1 659 2 "27_99"
2 319 1 "27_100"
1 359 2 "27_100"
2 558 3 "27_100"
1 596 4 "27_100"
2 1079 5 "27_100"
1 498 1 "28_1"
2 618 2 "28_1"
1 1001 3 "28_1"
2 157 4 "28_1"
2 219 1 "28_2"
1 439 2 "28_2"
2 120 3 "28_2"
2 495 1 "28_3"
1 534 2 "28_3"
2 600 3 "28_3"
1 258 4 "28_3"
1 178 1 "28_4"
2 479 2 "28_4"
1 281 3 "28_4"
2 458 1 "28_5"
1 479 2 "28_5"
2 140 3 "28_5"
2 302 1 "28_6"
1 774 2 "28_6"
2 217 1 "28_7"
1 400 2 "28_7"
2 477 3 "28_7"
1 260 4 "28_7"
2 100 1 "28_8"
1 498 2 "28_8"
2 540 3 "28_8"
1 258 4 "28_8"
1 536 1 "28_12"
2 558 2 "28_12"
1 498 3 "28_12"
1 478 1 "28_13"
2 320 2 "28_13"
1 135 3 "28_13"
2 656 1 "28_14"
1 677 2 "28_14"
2 41 3 "28_14"
1 457 1 "28_15"
2 677 2 "28_15"
1 562 3 "28_15"
2 399 1 "28_16"
1 458 2 "28_16"
2 160 3 "28_16"
2 218 1 "28_17"
1 420 2 "28_17"
2 637 3 "28_17"
1 198 4 "28_17"
2 219 1 "28_18"
1 299 2 "28_18"
2 297 3 "28_18"
1 359 4 "28_18"
1 440 1 "28_19"
2 817 2 "28_19"
1 80 3 "28_19"
2 314 1 "28_20"
1 538 2 "28_20"
2 101 3 "28_20"
1 418 1 "28_21"
2 339 2 "28_21"
1 278 3 "28_21"
1 597 1 "28_22"
2 281 2 "28_22"
2 201 1 "28_23"
1 419 2 "28_23"
2 179 3 "28_23"
2 276 1 "28_24"
1 399 2 "28_24"
2 1217 3 "28_24"
1 60 4 "28_24"
1 259 1 "28_25"
2 518 2 "28_25"
1 121 3 "28_25"
1 460 1 "28_26"
2 436 2 "28_26"
1 220 3 "28_26"
1 458 1 "28_27"
2 837 2 "28_27"
1 140 3 "28_27"
1 359 1 "28_28"
2 882 2 "28_28"
1 598 3 "28_28"
1 128 1 "28_29"
2 1076 2 "28_29"
2 498 1 "28_30"
2 279 1 "28_31"
1 339 2 "28_31"
1 379 1 "28_32"
2 395 2 "28_32"
2 139 1 "28_33"
1 439 2 "28_33"
1 338 1 "28_34"
2 338 2 "28_34"
1 359 1 "28_35"
2 218 2 "28_35"
1 299 1 "28_36"
2 641 2 "28_36"
1 201 1 "28_37"
2 402 2 "28_37"
1 797 3 "28_37"
2 519 4 "28_37"
1 159 5 "28_37"
2 139 1 "28_38"
1 299 2 "28_38"
2 358 3 "28_38"
1 438 4 "28_38"
2 237 1 "28_39"
1 821 2 "28_39"
2 496 3 "28_39"
1 538 1 "28_40"
2 358 2 "28_40"
1 239 3 "28_40"
1 219 1 "28_41"
2 757 2 "28_41"
2 199 1 "28_42"
1 398 2 "28_42"
2 399 3 "28_42"
2 219 1 "28_43"
1 598 2 "28_43"
2 538 3 "28_43"
1 20 4 "28_43"
2 256 1 "28_44"
1 299 2 "28_44"
2 141 3 "28_44"
2 417 1 "28_45"
1 557 2 "28_45"
2 101 3 "28_45"
1 258 1 "28_46"
2 498 2 "28_46"
1 238 3 "28_46"
2 60 4 "28_46"
2 415 1 "28_47"
1 202 2 "28_47"
2 279 1 "28_48"
2 235 1 "28_49"
1 578 2 "28_49"
2 454 1 "28_50"
1 320 2 "28_50"
1 358 1 "28_51"
2 221 2 "28_51"
1 439 1 "28_52"
2 321 2 "28_52"
1 398 1 "28_53"
2 681 2 "28_53"
1 419 1 "28_54"
2 262 2 "28_54"
1 417 1 "28_55"
2 778 2 "28_55"
1 219 3 "28_55"
2 199 4 "28_55"
1 395 1 "28_56"
2 359 2 "28_56"
1 557 1 "28_57"
2 599 2 "28_57"
2 478 1 "28_58"
1 380 2 "28_58"
2 240 3 "28_58"
2 199 1 "28_59"
1 936 2 "28_59"
2 741 3 "28_59"
2 120 1 "28_60"
1 397 2 "28_60"
2 300 3 "28_60"
2 160 1 "28_61"
1 637 2 "28_61"
2 638 3 "28_61"
1 438 1 "28_62"
2 422 2 "28_62"
1 777 3 "28_62"
2 661 4 "28_62"
1 1078 5 "28_62"
1 299 1 "28_63"
2 578 2 "28_63"
1 618 3 "28_63"
2 654 4 "28_63"
1 277 5 "28_63"
1 179 1 "28_64"
2 657 2 "28_64"
1 342 3 "28_64"
2 140 4 "28_64"
2 258 1 "28_65"
1 579 2 "28_65"
2 179 3 "28_65"
2 378 1 "28_66"
1 539 2 "28_66"
2 1045 3 "28_66"
1 893 4 "28_66"
1 737 1 "28_67"
2 858 2 "28_67"
1 639 3 "28_67"
1 338 1 "28_68"
2 618 2 "28_68"
1 199 1 "28_69"
2 579 2 "28_69"
1 319 3 "28_69"
2 222 1 "28_70"
1 435 2 "28_70"
2 456 3 "28_70"
1 338 1 "28_71"
2 758 2 "28_71"
1 498 3 "28_71"
2 178 1 "28_72"
1 499 2 "28_72"
2 598 3 "28_72"
1 59 4 "28_72"
1 876 1 "28_73"
2 919 2 "28_73"
1 318 1 "28_74"
2 439 2 "28_74"
1 797 3 "28_74"
2 354 4 "28_74"
1 518 5 "28_74"
2 838 6 "28_74"
1 618 7 "28_74"
2 101 8 "28_74"
1 219 1 "28_75"
2 479 2 "28_75"
1 179 3 "28_75"
1 279 1 "28_76"
2 398 2 "28_76"
1 398 3 "28_76"
2 239 4 "28_76"
2 238 1 "28_77"
1 578 2 "28_77"
1 239 1 "28_78"
2 539 2 "28_78"
2 22 1 "28_79"
1 400 2 "28_79"
2 897 3 "28_79"
1 1176 4 "28_79"
2 378 1 "28_80"
1 339 2 "28_80"
2 220 3 "28_80"
1 482 4 "28_80"
2 480 5 "28_80"
2 497 1 "28_81"
1 577 2 "28_81"
1 318 1 "28_82"
2 419 2 "28_82"
1 339 1 "28_83"
2 538 2 "28_83"
1 137 3 "28_83"
2 718 1 "28_84"
1 519 2 "28_84"
2 798 3 "28_84"
1 380 4 "28_84"
2 399 5 "28_84"
1 259 1 "28_85"
2 658 2 "28_85"
2 219 1 "28_86"
1 480 2 "28_86"
2 638 1 "28_87"
1 439 2 "28_87"
2 200 3 "28_87"
2 678 1 "28_88"
1 339 2 "28_88"
2 516 1 "28_89"
1 518 2 "28_89"
2 1023 3 "28_89"
1 332 4 "28_89"
2 279 1 "28_90"
1 499 2 "28_90"
2 59 3 "28_90"
1 398 1 "28_91"
2 559 2 "28_91"
1 139 3 "28_91"
2 156 1 "28_92"
1 338 2 "28_92"
2 200 3 "28_92"
1 60 4 "28_92"
2 358 1 "28_93"
1 578 2 "28_93"
1 339 1 "28_94"
2 558 2 "28_94"
1 259 3 "28_94"
1 319 1 "28_95"
2 598 2 "28_95"
1 339 1 "28_96"
2 439 2 "28_96"
1 898 3 "28_96"
2 916 4 "28_96"
1 820 5 "28_96"
2 538 6 "28_96"
2 139 1 "28_97"
1 438 2 "28_97"
2 559 3 "28_97"
1 357 1 "28_98"
2 718 2 "28_98"
1 438 3 "28_98"
2 160 4 "28_98"
1 278 1 "28_99"
2 359 2 "28_99"
1 458 3 "28_99"
2 221 4 "28_99"
1 179 5 "28_99"
2 239 1 "28_100"
1 479 2 "28_100"
2 360 3 "28_100"
1 438 1 "29_1"
2 638 2 "29_1"
1 877 3 "29_1"
2 1315 4 "29_1"
1 2411 5 "29_1"
2 1614 6 "29_1"
1 757 1 "29_2"
2 578 2 "29_2"
1 836 1 "29_3"
2 855 2 "29_3"
1 897 3 "29_3"
2 1594 4 "29_3"
1 339 5 "29_3"
1 817 1 "29_4"
2 638 2 "29_4"
1 1177 3 "29_4"
2 1675 4 "29_4"
1 2232 5 "29_4"
2 1156 6 "29_4"
1 399 7 "29_4"
1 857 1 "29_5"
2 1156 2 "29_5"
1 916 3 "29_5"
2 856 4 "29_5"
1 3548 5 "29_5"
2 1037 6 "29_5"
1 657 1 "29_6"
2 897 2 "29_6"
1 1714 3 "29_6"
2 2013 4 "29_6"
1 498 5 "29_6"
1 538 1 "29_7"
2 1056 2 "29_7"
1 598 3 "29_7"
2 180 4 "29_7"
1 916 1 "29_8"
2 718 2 "29_8"
1 478 1 "29_9"
2 4067 2 "29_9"
1 3150 3 "29_9"
2 1674 4 "29_9"
1 598 5 "29_9"
2 997 6 "29_9"
1 419 7 "29_9"
2 139 8 "29_9"
1 1076 1 "29_10"
2 1576 2 "29_10"
1 1495 3 "29_10"
2 299 4 "29_10"
1 717 1 "29_11"
2 2651 2 "29_11"
1 3209 3 "29_11"
2 219 4 "29_11"
1 837 1 "29_12"
2 677 2 "29_12"
1 1053 3 "29_12"
2 737 4 "29_12"
1 1336 1 "29_13"
2 1135 2 "29_13"
1 638 3 "29_13"
2 1515 4 "29_13"
1 897 5 "29_13"
2 2791 6 "29_13"
1 777 7 "29_13"
1 538 1 "29_14"
2 618 2 "29_14"
1 259 3 "29_14"
1 737 1 "29_15"
2 676 2 "29_15"
1 718 1 "29_16"
2 2291 2 "29_16"
1 917 3 "29_16"
2 538 4 "29_16"
1 220 5 "29_16"
1 877 1 "29_17"
2 1797 2 "29_17"
1 2213 3 "29_17"
2 2412 4 "29_17"
1 240 5 "29_17"
1 976 1 "29_18"
2 499 2 "29_18"
1 1097 3 "29_18"
2 757 4 "29_18"
1 818 1 "29_19"
2 777 2 "29_19"
1 682 3 "29_19"
1 777 1 "29_20"
2 957 2 "29_20"
1 2372 3 "29_20"
2 1794 4 "29_20"
1 2431 5 "29_20"
2 738 6 "29_20"
1 598 7 "29_20"
2 2312 8 "29_20"
1 976 9 "29_20"
2 1715 10 "29_20"
1 996 11 "29_20"
1 977 1 "29_21"
2 2292 2 "29_21"
1 1036 3 "29_21"
2 1296 4 "29_21"
1 40 5 "29_21"
1 419 1 "29_22"
2 797 2 "29_22"
1 498 3 "29_22"
1 837 1 "29_23"
2 977 2 "29_23"
1 1614 3 "29_23"
2 1654 4 "29_23"
1 758 5 "29_23"
1 739 1 "29_24"
2 858 2 "29_24"
1 339 3 "29_24"
1 457 1 "29_25"
2 2150 2 "29_25"
1 1316 3 "29_25"
2 1370 4 "29_25"
1 537 5 "29_25"
1 1196 1 "29_26"
2 1655 2 "29_26"
1 1696 3 "29_26"
1 498 1 "29_27"
2 1037 2 "29_27"
1 737 3 "29_27"
2 1180 4 "29_27"
1 1909 5 "29_27"
2 159 6 "29_27"
1 539 7 "29_27"
2 1117 8 "29_27"
1 518 9 "29_27"
2 458 10 "29_27"
1 817 1 "29_28"
2 917 2 "29_28"
1 1814 3 "29_28"
2 199 4 "29_28"
1 757 1 "29_29"
2 1136 2 "29_29"
1 322 3 "29_29"
1 877 1 "29_30"
2 1615 2 "29_30"
1 1236 3 "29_30"
2 438 4 "29_30"
1 917 1 "29_31"
2 538 2 "29_31"
1 940 3 "29_31"
1 1055 1 "29_32"
2 673 2 "29_32"
1 220 3 "29_32"
1 697 1 "29_33"
2 1375 2 "29_33"
1 2373 3 "29_33"
2 1634 4 "29_33"
1 2292 5 "29_33"
2 2512 6 "29_33"
1 857 7 "29_33"
2 416 8 "29_33"
1 836 1 "29_34"
2 678 2 "29_34"
1 636 3 "29_34"
1 797 1 "29_35"
2 798 2 "29_35"
1 240 3 "29_35"
1 658 1 "29_36"
2 1535 2 "29_36"
1 379 3 "29_36"
1 1136 1 "29_37"
2 877 2 "29_37"
1 518 3 "29_37"
1 698 1 "29_38"
2 1933 2 "29_38"
1 806 3 "29_38"
2 239 4 "29_38"
1 2609 1 "29_39"
2 797 2 "29_39"
1 2706 3 "29_39"
2 2985 4 "29_39"
1 2529 5 "29_39"
2 1035 6 "29_39"
1 877 7 "29_39"
2 1296 8 "29_39"
1 1733 9 "29_39"
1 658 1 "29_40"
2 718 2 "29_40"
1 139 3 "29_40"
1 736 1 "29_41"
2 1355 2 "29_41"
1 239 3 "29_41"
1 698 1 "29_42"
2 1595 2 "29_42"
1 398 3 "29_42"
1 1383 1 "29_43"
2 1454 2 "29_43"
1 1037 3 "29_43"
1 697 1 "29_44"
2 856 2 "29_44"
1 201 3 "29_44"
1 398 1 "29_45"
2 678 2 "29_45"
1 1714 3 "29_45"
2 399 4 "29_45"
1 896 1 "29_46"
2 2911 2 "29_46"
1 796 3 "29_46"
2 2692 4 "29_46"
1 816 5 "29_46"
1 638 1 "29_47"
2 1475 2 "29_47"
1 3250 3 "29_47"
2 1036 4 "29_47"
1 4245 5 "29_47"
2 956 6 "29_47"
1 379 7 "29_47"
1 1136 1 "29_48"
2 777 2 "29_48"
1 956 1 "29_49"
2 458 2 "29_49"
1 817 1 "29_50"
2 657 2 "29_50"
1 498 3 "29_50"
1 477 1 "29_51"
2 858 2 "29_51"
1 140 3 "29_51"
1 458 1 "29_52"
2 479 2 "29_52"
1 399 1 "29_53"
2 419 2 "29_53"
1 80 3 "29_53"
1 458 1 "29_54"
2 1097 2 "29_54"
1 478 3 "29_54"
2 475 4 "29_54"
1 757 1 "29_55"
2 758 2 "29_55"
1 458 1 "29_56"
2 478 2 "29_56"
1 180 3 "29_56"
1 319 1 "29_57"
2 1037 2 "29_57"
1 1016 3 "29_57"
2 499 4 "29_57"
1 419 1 "29_58"
2 737 2 "29_58"
1 2033 3 "29_58"
2 318 4 "29_58"
1 1295 1 "29_59"
2 937 2 "29_59"
1 379 3 "29_59"
1 677 1 "29_60"
2 977 2 "29_60"
1 119 3 "29_60"
1 897 1 "29_61"
2 2552 2 "29_61"
1 119 3 "29_61"
1 637 1 "29_62"
2 380 2 "29_62"
1 737 1 "29_63"
2 618 2 "29_63"
1 918 3 "29_63"
1 816 1 "29_64"
2 1116 2 "29_64"
1 1296 3 "29_64"
2 559 4 "29_64"
1 816 1 "29_65"
2 658 2 "29_65"
1 379 3 "29_65"
1 996 1 "29_66"
2 1655 2 "29_66"
1 1255 3 "29_66"
2 877 4 "29_66"
1 357 5 "29_66"
1 598 1 "29_67"
2 478 2 "29_67"
1 79 3 "29_67"
1 777 1 "29_68"
2 2073 2 "29_68"
1 857 3 "29_68"
2 1076 4 "29_68"
1 279 5 "29_68"
1 657 1 "29_69"
2 558 2 "29_69"
1 837 3 "29_69"
2 619 4 "29_69"
1 836 1 "29_70"
2 2313 2 "29_70"
1 1056 3 "29_70"
2 1116 4 "29_70"
1 717 1 "29_71"
2 657 2 "29_71"
1 279 3 "29_71"
1 259 1 "29_72"
2 618 2 "29_72"
1 1076 3 "29_72"
2 120 4 "29_72"
1 1933 1 "29_73"
2 1794 2 "29_73"
1 259 3 "29_73"
1 1136 1 "29_74"
2 2432 2 "29_74"
1 856 3 "29_74"
2 1316 4 "29_74"
1 1694 5 "29_74"
2 997 6 "29_74"
1 837 1 "29_75"
2 2491 2 "29_75"
1 1654 3 "29_75"
1 1056 1 "29_76"
2 776 2 "29_76"
1 280 3 "29_76"
1 2173 1 "29_77"
2 916 2 "29_77"
1 638 1 "29_78"
2 657 2 "29_78"
1 140 3 "29_78"
1 478 1 "29_79"
2 618 2 "29_79"
1 60 3 "29_79"
1 658 1 "29_80"
2 557 2 "29_80"
1 162 3 "29_80"
1 459 1 "29_81"
2 1376 2 "29_81"
1 1356 3 "29_81"
1 817 1 "29_82"
2 1696 2 "29_82"
1 657 1 "29_83"
2 977 2 "29_83"
1 1157 3 "29_83"
2 718 4 "29_83"
1 917 1 "29_84"
2 857 2 "29_84"
1 538 1 "29_85"
2 538 2 "29_85"
1 678 3 "29_85"
1 836 1 "29_86"
2 1355 2 "29_86"
1 697 3 "29_86"
2 539 4 "29_86"
1 657 1 "29_87"
2 760 2 "29_87"
1 1116 1 "29_88"
2 896 2 "29_88"
1 459 3 "29_88"
1 638 1 "29_89"
2 1894 2 "29_89"
1 858 3 "29_89"
1 1056 1 "29_90"
2 3548 2 "29_90"
1 498 3 "29_90"
2 219 4 "29_90"
1 877 1 "29_91"
2 1594 2 "29_91"
1 399 3 "29_91"
1 657 1 "29_92"
2 1236 2 "29_92"
1 1235 3 "29_92"
2 1254 4 "29_92"
1 1355 5 "29_92"
2 1356 6 "29_92"
1 876 7 "29_92"
2 2712 8 "29_92"
1 837 9 "29_92"
1 777 1 "29_93"
2 439 2 "29_93"
1 259 3 "29_93"
1 836 1 "29_94"
2 718 2 "29_94"
1 279 3 "29_94"
1 757 1 "29_95"
2 877 2 "29_95"
1 319 3 "29_95"
1 717 1 "29_96"
2 757 2 "29_96"
1 1076 3 "29_96"
2 856 4 "29_96"
1 1117 1 "29_97"
2 1156 2 "29_97"
1 598 3 "29_97"
1 857 1 "29_98"
2 1515 2 "29_98"
1 1036 1 "29_99"
2 1415 2 "29_99"
1 1575 3 "29_99"
2 199 4 "29_99"
1 737 1 "29_100"
2 538 2 "29_100"
1 400 1 "30_1"
2 1235 2 "30_1"
1 1216 3 "30_1"
2 837 4 "30_1"
1 1855 5 "30_1"
1 498 1 "30_2"
2 2086 2 "30_2"
1 1893 3 "30_2"
2 1596 4 "30_2"
1 358 1 "30_3"
2 2631 2 "30_3"
1 1994 3 "30_3"
1 578 1 "30_4"
2 818 2 "30_4"
1 557 3 "30_4"
2 1853 4 "30_4"
2 120 1 "30_5"
1 398 2 "30_5"
2 5461 3 "30_5"
1 180 4 "30_5"
1 18 1 "30_6"
2 1036 2 "30_6"
1 1094 3 "30_6"
1 179 1 "30_7"
2 3427 2 "30_7"
1 1078 3 "30_7"
2 1057 4 "30_7"
1 40 1 "30_8"
2 2930 2 "30_8"
1 555 1 "30_9"
2 836 2 "30_9"
2 40 1 "30_10"
1 99 2 "30_10"
2 816 3 "30_10"
1 2272 4 "30_10"
2 1913 5 "30_10"
1 60 6 "30_10"
1 458 1 "30_11"
2 799 2 "30_11"
1 556 3 "30_11"
2 20 1 "30_12"
1 956 2 "30_12"
2 1176 3 "30_12"
1 101 4 "30_12"
1 518 1 "30_13"
2 2768 2 "30_13"
2 4150 1 "30_14"
2 1195 1 "30_15"
1 700 2 "30_15"
2 120 1 "30_16"
1 80 2 "30_16"
2 4388 3 "30_16"
2 599 1 "30_17"
1 2253 2 "30_17"
2 899 3 "30_17"
1 1356 4 "30_17"
2 756 5 "30_17"
2 20 1 "30_18"
1 758 2 "30_18"
2 874 3 "30_18"
1 357 1 "30_19"
2 1991 2 "30_19"
2 100 1 "30_20"
1 597 2 "30_20"
2 915 3 "30_20"
1 1058 4 "30_20"
2 1159 5 "30_20"
2 3149 1 "30_21"
2 3168 1 "30_22"
1 21 1 "30_23"
2 804 2 "30_23"
1 179 3 "30_23"
2 598 4 "30_23"
1 199 1 "30_24"
2 4585 2 "30_24"
2 1575 1 "30_25"
1 139 2 "30_25"
2 1055 3 "30_25"
2 500 1 "30_26"
1 22 2 "30_26"
2 1415 3 "30_26"
2 1337 1 "30_27"
2 578 1 "30_28"
1 399 2 "30_28"
2 1894 3 "30_28"
2 6178 1 "30_29"
1 616 1 "30_30"
2 915 2 "30_30"
1 22 3 "30_30"
2 3409 4 "30_30"
2 20 1 "30_31"
1 278 2 "30_31"
2 3792 3 "30_31"
2 3386 1 "30_32"
2 20 1 "30_33"
1 617 2 "30_33"
2 1974 3 "30_33"
1 1555 4 "30_33"
1 338 1 "30_34"
2 3228 2 "30_34"
2 895 1 "30_35"
1 897 2 "30_35"
1 837 1 "30_36"
2 776 2 "30_36"
1 257 3 "30_36"
1 955 1 "30_37"
2 1515 2 "30_37"
2 1255 1 "30_38"
1 258 2 "30_38"
2 698 3 "30_38"
1 418 1 "30_39"
2 2670 2 "30_39"
1 457 3 "30_39"
1 377 1 "30_40"
2 697 2 "30_40"
1 619 3 "30_40"
1 378 1 "30_41"
2 1117 2 "30_41"
1 439 3 "30_41"
2 1374 4 "30_41"
1 758 5 "30_41"
2 436 6 "30_41"
2 1295 1 "30_42"
1 798 2 "30_42"
1 139 1 "30_43"
2 1313 2 "30_43"
1 79 3 "30_43"
2 2254 4 "30_43"
2 40 1 "30_44"
1 161 2 "30_44"
2 996 3 "30_44"
1 2452 4 "30_44"
2 97 1 "30_45"
1 18 2 "30_45"
2 5045 3 "30_45"
2 2074 1 "30_46"
1 297 1 "30_47"
2 757 2 "30_47"
1 319 3 "30_47"
2 720 4 "30_47"
1 99 5 "30_47"
2 1056 6 "30_47"
2 597 1 "30_48"
1 1236 2 "30_48"
2 381 3 "30_48"
2 2253 1 "30_49"
1 178 1 "30_50"
2 897 2 "30_50"
1 1435 3 "30_50"
1 397 1 "30_51"
2 1078 2 "30_51"
2 456 1 "30_52"
1 740 2 "30_52"
2 2492 3 "30_52"
2 3825 1 "30_53"
2 3943 1 "30_54"
1 22 2 "30_54"
2 379 3 "30_54"
2 160 1 "30_55"
1 159 2 "30_55"
2 660 3 "30_55"
